url,title,content,tags
https://www.caregiver.org/resource/digital-technology-family-caregiver/,Digital Technology for the Family Caregiver,"Do a search online to read about the kinds of tools you are interested in (customer reviews can be invaluable), before going to an app store.
Ask friends what websites or apps they find particularly useful.
Visit a store where they sell electronic devices such as mobile phones. Ask a customer salesperson to guide you in testing the tool. Find out what type of follow-up help and free training they offer. For online tools and applications, search the internet or visit the e-marketplace found on your phone to try the tool and read ratings from other users.
Seek out a family member, friend or service to provide technical assistance should you need it to get up and running or if you can’t make your device do what you want it to do.
While there is a learning curve for some of these applications and programs, many people just like you find that their lives are improved and their isolation is reduced when they use technology. So we end with these short words of advice: Go ahead, give it a try! . . . You have everything to gain!",[]
https://www.caregiver.org/resource/digital-technology-family-caregiver/,Digital Technology for the Family Caregiver,"Digital Differences (April 2012) (Pew Internet & American Life Project) https://pewresearch.org/pubs/2240/internet-adoption-digital-online-broadband-mobile
e-Connected Family Caregiver Study (2011) https://www.unitedhealthgroup.com/content/dam/UHG/PDF/2011/UHC-NAC-eConnected-Family-Caregiver.pdf
Finding Answers Online in Sickness and in Health (2006) http://pewresearch.org/pubs/ 220/finding-answers-online-in-sickness-and-in-health
Family Caregivers Need Access & Training on Assistive Technology (Family Caregiver Alliance Blog (originally featured on Disability.gov Blog), K. Kelly, December 2011) https://www.caregiver.org/family-caregivers-need-access-training-assistive-technologies
The Social Life of Health Information (2011) https://pewresearch.org/pubs/1989/health-care-online-social-network-users
Vitaliano, P.P., Echeverria, D., Yi, J., Phillips, P.E.M, Young, H. & Siegler, I.C. (2005). Psychophysiological mediators of caregiver stress and differential cognitive decline. Psychology and Aging, 20:402-411.
Zarit, S. (2006). Assessment of Family Caregivers: A Research Perspective. In Family Caregiver Alliance (Eds.), Caregiver Assessment: Voices and Views from the Field. Report from a National Consensus Development Conference (Vol. II) (pp. 12-37). San Francisco: Family Caregiver Alliance.",[]
https://www.caregiver.org/resource/digital-technology-family-caregiver/,Digital Technology for the Family Caregiver-RESOURCES,"Family Caregiver Alliance
National Center on Caregiving
San Francisco, CA 94103
(415) 434-3388 | (800) 445-8106
www.caregiver.org | info@caregiver.org

Family Caregiver Alliance (FCA) seeks to improve the quality of life for caregivers through education, services, research and advocacy.
FCA’s National Center on Caregiving offers information on current social, public policy and caregiving issues and provides assistance in the development of public and private programs for caregivers.
For residents of the greater San Francisco Bay Area, FCA provides direct family support services for caregivers of those with Alzheimer’s disease, stroke, ALS, head injury, Parkinson’s and other debilitating health conditions that strike adults.",[]
https://www.caregiver.org/resource/digital-technology-family-caregiver/,Digital Technology for the Family Caregiver-RESOURCES,"US National Library of Medicine
https://www.nlm.nih.gov/mobile/
US Dept. of Health & Human Services
https://health.gov/myhealthfinder
Accessibility Guide for Boomers
https://www.microsoft.com/en-us/accessibility/
Exercise & Physical Activity: Your Everyday Guide from The National Institute on Aging
https://order.nia.nih.gov/publication/exercise-physical-activity-your-everyday-guide-from-the-national-institute-on-aging
CareConnector: Patient Engagement Tool
https://www.mtbc.com/products-services/patient-engagement
PTSD Coach
https://www.ptsd.va.gov/public/pages/ptsdcoach.asp
Next Avenue

Website focused on the 50+ viewing audience of public television stations across the country.
https://www.nextavenue.org/
This fact sheet was written and prepared by Family Caregiver Alliance. Reviewed by Marie Jobling, Executive Director, Community Living Campaign. Funded by the San Francisco Department of Adult and Aging Services. © 2012 Family Caregiver Alliance. All rights reserved.",[]
https://www.caregiver.org/resource/downsizing-home-checklist-caregivers/,Downsizing a Home: A Checklist for Caregivers,"Moving is a high-stress life event, the experts tell us, and they’re right. Whether it’s cross-town or cross-country, whether to a small apartment or a large suburban home, tackling the organizing, packing, discarding, cleaning, paperwork and the myriad other tasks is a major challenge.
When you’re older and moving from the family home to a new smaller residence, possibly in a new community or your adult child’s home, sorting through decades of family history and possessions can feel overwhelming—even paralyzing.
As we progress through life, moving may signal new opportunities, a new relationship, a new adventure ahead. For an older adult this “new” opportunity may feel like a mixed blessing. On the positive side, a move may offer a sense of “lightening” to reduce the messy clutter of a family’s history, fewer home and yard chores and can help reduce feelings of isolation of living alone. More often, this relocation can be an unwelcome admission of frailty, loneliness, possible serious illness, and a loss of independence.
This tip sheet offers a handy guide to save time, energy and sleepless nights. Most importantly, the Checklist below provides a tool to help you organize your move and help it progress as smoothly as possible. Since every situation is different, select the areas that apply to you, and add your own notes in the spaces provided below.
If you are facing a crisis, such as moving a parent into an assisted care residence after a caregiving spouse dies, or into a nursing home after a devastating stroke, the process will be condensed and planning time will be minimal. This may be the most challenging experience of all. We encourage you to get as much help and support as you can from friends, family, religious communities and social service organizations. (For more information, see also FCA’s fact sheet Home Away from Home: Relocating Your Parents.)
If you are an adult child helping your parent make this move, we hope this also offers advice on how to be both supportive and efficient as you and your loved ones manage this major life event.",[]
https://www.caregiver.org/resource/downsizing-home-checklist-caregivers/,Downsizing a Home: A Checklist for Caregivers,"If you have the luxury of time, and if your parent is willing, think about beginning to declutter before a move is on the near horizon. Six months or a year prior to moving is not too early to start this process, regardless of where your parent is planning to move, or even if your family is still deciding.
Shred, toss or give away obvious items such as old cancelled checks, outdated food or medications, clothes, or extraneous household items that just take up space.
If you’re not sure, ask an accountant or tax person what records need to be retained.
Continue this decluttering process monthly until you start the major activities of sorting and packing for the move. You’ll be surprised at how much you can eliminate before you get into the emotional quandaries of dealing with prized possessions.
Collect and keep together important papers: deeds, wills, Durable Powers of Attorney, medical records, military records, diplomas and degrees, birth certificates, passports. These can be in a file cabinet or safe-deposit box, but let key family members know where they are.
Try not to allow grown children to use the home as a storage unit or museum. Now is the time for them to claim their keepsakes—old sports trophies, CDs, posters, school projects–and remove them from their parent’s house.
Throughout the process, try to limit sorting and packing activities to no more than two hours per day for your parent. Try to keep it relaxed and companionable. Have a cup of tea (or glass of wine!), and take breaks.
Notes:",[]
https://www.caregiver.org/resource/downsizing-home-checklist-caregivers/,Downsizing a Home: A Checklist for Caregivers,"Make lists: start a separate notebook just for the move. Keep it with you, and whenever you think of something—anything at all related to the move—write it down. Include to-do lists, a calendar/timeline, things you’re likely to forget, questions about the new residence, floor plans. Even anecdotes or historical notes about possessions, or offhand remarks like “Oh, Aunt Judy would love this tea set.” Although the notebook may not be particularly orderly, at least you’ll know where to find the information.
Find and get estimates from moving companies. Some fees may be negotiable if you plan ahead and schedule the move for nonpeak times.
Set a firm date for the move.
Make a floor plan or template of the new home, whether it’s one room or something larger. Be sure measurements are accurate, and reflect placement of doors, windows, appliances, built-in shelves, linen storage, heater vents, etc. You now know precisely how much space you will have; you don’t need to guess.
Make a preliminary plan of where major furniture will go in the new place—bed, couch, table and chairs, TV, bookshelf, dresser and desk, for example. Again, measure carefully. If pieces can serve more than one purpose, all the better.
If finances allow, think about hiring a move manager, senior relocation specialist or organizer. Fees vary across the country. A real estate agent may be a good referral source to find this specialist, or get recommendations from friends, seniors’ residences or senior centers. This person can help with all or part of:
sorting and decision-making
packing
arranging the move
arranging for charity pick up, garage sale, estate sale or consignment shops
unpacking boxes and arranging new home.
If pets are involved, be sure to have a plan for them to be moved and accommodated in the new home.
If needed, change providers for utilities such as gas and electricity.
Refill prescriptions in advance.
sorting and decision-making
packing
arranging the move
arranging for charity pick up, garage sale, estate sale or consignment shops
unpacking boxes and arranging new home.",[]
https://www.caregiver.org/resource/downsizing-home-checklist-caregivers/,Downsizing a Home: A Checklist for Caregivers,Notes:,[]
https://www.caregiver.org/resource/downsizing-home-checklist-caregivers/,Downsizing a Home: A Checklist for Caregivers,"Complete address changes:
Post Office
credit cards
bank accounts
investment/retirement accounts
Medicare & Social Security
voter’s registration
family & friends
driver’s license/car registration
newspaper/magazine subscriptions
social clubs & places of worship
notify lawyer, accountant, insurance agent, other _______________________________________
credit cards
bank accounts
investment/retirement accounts
Medicare & Social Security
voter’s registration
family & friends
driver’s license/car registration
newspaper/magazine subscriptions
social clubs & places of worship
notify lawyer, accountant, insurance agent, other _______________________________________",[]
https://www.caregiver.org/resource/downsizing-home-checklist-caregivers/,Downsizing a Home: A Checklist for Caregivers,Notes:,[]
https://www.caregiver.org/resource/downsizing-home-checklist-caregivers/,Downsizing a Home: A Checklist for Caregivers,"Plan on going through one room at a time. Start with the easiest. Don’t try to pack now, just sort.
Divide furniture and possessions into four categories:
definitely save (these are the most useful, most beloved, most meaningful items)
possibly save (you’ll need to revisit these later, and continue paring down)
donate, sell or giving away to a friend.
discard.
Use colored tags or stickers to indicate in which category items belong, e.g., green=save, orange=possibly save, blue=donate/sell; red=discard.
This is the time to designate items to be given to specific people. Make a list.
Items that have much sentimental value but are not likely to be taken can be memorialized in photographs. Later, you can put these on a DVD or into an album.
Don’t try to sort paperwork or photos at this point, unless it’s immediately obvious certain items are not needed or wanted. This kind of decision-making takes too long and is too draining. Pack it up and it can be sorted in the new home. Shred discarded paperwork.
The number of kitchen items should be greatly reduced if your parent is going to a residence or facility that serves meals.
If possible, and if the move is not far from the family home, move your parent out first, taking only the designated furniture and items he/she wants and needs. Leave the rest of the household goods and clean-up to be dealt with after the move. (Also, items will be available for retrieval if it turns out they’re missed.)
Be patient and allow time at this stage for your parent to talk about memories, to reminisce about family activities or relatives no longer with you, to acknowledge emotions. This can be a nice opportunity for you both to remember the stories and incidents that are part of your history and that make each family unique.
Don’t go overboard purging items to take—you can keep some collectibles, especially if they’re small. You want the new residence to look like a home, not a motel room!
Notes:",[]
https://www.caregiver.org/resource/downsizing-home-checklist-caregivers/,Downsizing a Home: A Checklist for Caregivers,"Welcome others to help with packing chores: family members, friends, the move specialist or moving company. With everything pre-labeled, the task is easier and fairly mechanical.
Label all boxes with their destination room/area in the new residence.
Moving companies can supply specialized containers, e.g., wardrobe boxes, so you can leave clothes on hangers.
Pack “open first” box(es). The contents are for setting up sleeping accommodations and the bathroom. Include items such as fresh bedding, soap, toilet paper, toothpaste & toothbrush, comb, nightclothes, towel, plate and utensils, one change of clothes, flashlight, tape, scissors.
Pack other important items that you’ll keep with you during the move: new lease or residence contract, keys, medications, legal documents, checkbook, cell phone, address book, first-aid kit, extra cash, your relocation notebook. Label this container. Valuables such as jewelry should be in a safe-deposit box unless items are worn regularly.
Notes:",[]
https://www.caregiver.org/resource/downsizing-home-checklist-caregivers/,Downsizing a Home: A Checklist for Caregivers,"Discard items that are so marked. You may need to call for extra trash pick-ups.
Give away items as designated. If your parent agrees, offer friends and family members additional keepsakes.
Before selling items, get an appraisal from an expert such as a jeweler, art collector or someone knowledgeable about rare books if you’re not sure of the value.
Furniture and other items can go to:
estate sale companies
auction or “want ad” websites such as eBay or craigslist
consignment shops
garage sale, if someone has time and is willing to organize and operate it. (It may be distressing to your parent to see people going through their possessions.)
Donate the remainder of items to charities that will pick them up.
estate sale companies
auction or “want ad” websites such as eBay or craigslist
consignment shops
garage sale, if someone has time and is willing to organize and operate it. (It may be distressing to your parent to see people going through their possessions.)",[]
https://www.caregiver.org/resource/downsizing-home-checklist-caregivers/,Downsizing a Home: A Checklist for Caregivers,Notes:,[]
https://www.caregiver.org/resource/downsizing-home-checklist-caregivers/,Downsizing a Home: A Checklist for Caregivers,"Be sure you have a written contract from the moving company and clear idea of coverage for lost or damaged possessions.
Get a firm time for their arrival, at both the old and new residences.
Check inventory lists.
Check payment options: credit card or check?
Have someone assigned to meet the movers at the new residence. Be sure they have a key! If this is a facility, be sure the manager is expecting you.
Ensure that all boxes are properly labeled.
Use the “open first” boxes to set up the bedroom and bathroom immediately.
Prepare to spend a few days unpacking and organizing. Get someone to help if you can. Work as quickly as you can to make this new home feel homelike.
Notes:",[]
https://www.caregiver.org/resource/downsizing-home-checklist-caregivers/,Downsizing a Home: A Checklist for Caregivers,"Plan to check in often with your parent. Adjusting to the new surroundings may take days, weeks, months. Individuals’ reactions differ after such an upheaval in their lives. Many people feel relief at not being alone and not having to maintain a large house. Others may be withdrawn and hesitant about making new friends. Many grieve the loss of their old community and friends. And sometimes, the reaction is: “I should have done this years ago!”",[]
https://www.caregiver.org/resource/downsizing-home-checklist-caregivers/,Downsizing a Home: A Checklist for Caregivers,"Family Caregiver Alliance
National Center on Caregiving
(415) 434-3388 | (800) 445-8106
Website: www.caregiver.org
Email: info@caregiver.org
FCA CareNav: https://fca.cacrc.org/login
Services by State: https://www.caregiver.org/connecting-caregivers/services-by-state/
Family Caregiver Alliance (FCA) seeks to improve the quality of life for caregivers through education, services, research, and advocacy. Through its National Center on Caregiving, FCA offers information on current social, public policy, and caregiving issues and provides assistance in the development of public and private programs for caregivers. For residents of the greater San Francisco Bay Area, FCA provides direct support services for caregivers of those with Alzheimerʼs disease, stroke, traumatic brain injury, Parkinsonʼs, and other debilitating disorders that strike adults.
Services by State is FCA’s online directory of resources for caregivers in all 50 states. Includes resources for older or disabled adults living at home or in a residential facility, and information on government health and disability programs, legal resources, disease-specific organizations and more. https://www.caregiver.org/connecting-caregivers/services-by-state/
The FCA Fact Sheet Home Away from Home: Relocating Your Parents offers information on a range of housing options when your parent can no longer live independently.
www.caregiver.org/home-away-home-relocating-your-parents
Downsizing: 20 Tips to Help You Get Rid of Junk. www.caring.com
Moving On: A Practical Guide to Downsizing the Family Home, Hetzer, L. and Hulstrand, J., 2004, Stewart, Tabori & Chang Publishers
National Association of Senior Move Managers
Professional association of U.S. organizations assisting older adults and families with downsizing, relocating and home modifications. www.nasmm.org
Senior Move Managers
Online resource for families seeking assistance with late-life home transitions, such as moving, downsizing and remodeling. Some members participate in a certification program. www.moveseniors.com",[]
https://www.caregiver.org/resource/downsizing-home-checklist-caregivers/,Downsizing a Home: A Checklist for Caregivers,"This tip sheet was written and prepared by Family Caregiver Alliance, and funded by Genentech Foundation. © 2012 Family Caregiver Alliance. All rights reserved.",[]
https://www.caregiver.org/resource/dressing-and-grooming-dementia/,Dressing and Grooming (for dementia),"Simplify clothing choices by putting out an outfit for the care receiver to wear, or give an option of two outfits. Do not ask open-ended questions like, “What do you want to wear?”—this kind of question can overwhelm someone with dementia.
 Buy clothes that are simple to put on/take off and are soft and stretchable, i.e. pants with elastic waistbands, shoes that close with Velcro or slip on shoes, or a camisole instead of a bra. A skirt or loose fitting dress can be easier for a woman to put on and pull up when using the bathroom. Clothing that fastens in the front is easier to put on than clothing that goes over the head.
 Put clothes out on the bed in the order in which they should be put on. Thus, underwear would be on top, and pants/shirts would be on the bottom. If necessary, cue the person by telling him/her what piece of clothing to put on next.
 Empty the closet of clothes that are no longer appropriate or too frustrating to put on and take off. This will make it easier to choose an outfit without being distracted by too many choices.
 A person with dementia will often wear the same outfit for many days. Buying duplicate outfits can help the care receiver change clothes without a fight. When taking clothes off at night, put the dirty clothes in the laundry, so they are not seen in the morning when the person is dressing.
 People with dementia do not self-regulate their body temperature often, so you might need to monitor if their clothing is appropriate for the weather.
 Allow the person to do as much as possible by himself/herself, but intervene if he/she is getting frustrated. Have a routine for dressing, including doing so at the same time each day, as well as putting clothes on in the same order each day.
 Combing hair, shaving, cleaning fingernails, using hand cream, and washing the face may all become problematic. Have a routine for doing these things. They don’t necessarily have to be done every day.
 An electric razor will make shaving easier. Shaving does not necessarily need to be done in the bathroom. Choosing a time during the day when the care receiver is sitting in a comfortable chair can make this task easier.
 Some people prefer a comb, others may prefer a hairbrush. Use whichever is easiest for the care receiver as well as for you. Sometimes a person will be able to do this independently by watching what you are doing on yourself or by having your hand on top of his/hers while making the brushing movement.
 Regular visits to the hairdresser or barber will reduce the need to wash hair at home. Manicures and pedicures can be calming and can often be done at the same time.
  This tip sheet was prepared by Family Caregiver Alliance. © 2012 Family Caregiver Alliance. All rights reserved.",dementia
https://www.caregiver.org/resource/emergency-preparedness-checklist-caregivers/,Emergency Preparedness Checklist for Caregivers,"Floods, earthquakes, tornados, snowstorms . . . wherever you live, there likely exists the potential for a variety of natural disasters that can create an emergency situation. When you’re caring for a loved one, it’s times like these that you’ll be thankful for having prepared for such a situation.
Please use this checklist to organize your emergency preparations. It should be used in conjunction with the Where to Find My Important Papers checklist.",[]
https://www.caregiver.org/resource/emergency-preparedness-checklist-caregivers/,Emergency Preparedness Checklist for Caregivers,"Home Supplies Checklist
Drinking water (3-6 day supply)
Food (3-6 day supply, requires no cooking, high energy)
Flashlight (check batteries regularly)
Portable radio (check batteries regularly)
First aid kit
Spare batteries
Manual can opener
Light sticks
Waterproof matches
Medications
Medications list
Cell phone
Cash
Emergency medical form
Personal hygiene items
Backup prescription glasses
Extra clothes
Rain slicker
Walking shoes
Blankets
Water bottles
Dust masks
Other  ____________________________________
© 2013 Family Caregiver Alliance. All rights reserved.",[]
https://www.caregiver.org/resource/evaluating-medical-research/,Evaluating Medical Research,"Hardly a day goes by without a story on television, in the newspaper, or on the Internet about new medical research findings. You might hear about a new drug to treat Alzheimer’s, a promising “cure” for cancer, or a breakthrough discovery in Parkinson’s disease. Or you might see articles about particular foods or dietary supplements that are said to promote health or prevent or slow the course of an illness. Should you try to get these drugs for a family member who is sick? Should the person change his diet? Take more vitamins?
It’s confusing when research findings are contradictory. Conflicting health news stories—for example, drinking a glass or two of wine is good or bad for you, taking vitamin A may prevent one form of cancer but cause another to worsen—leave everybody, caregivers and health professionals alike, wondering what to do next.
It is possible to find your way through the massive amounts of information and misinformation and make informed decisions about your health, and the health of your loved ones. Reaching that point takes effort, awareness, and trust in your own powers of perception.
Before deciding whether to investigate news reports further, consider the following:
Is the headline or story presentation sensationalized—a tactic used mainly to grab attention?Is there “context” for the story—for example, background information that can help you evaluate the importance of a new finding?
Is there “fair balance” in the reporting—that is, presentation of varying points of view?If the story is on television or radio, does it somehow tie in to one of the show’s advertisers? If on the web or in print, is the story positioned near a related advertisement? On close inspection, is the story identified as an advertisement? Does the story’s originator also sell the product?
If, after considering these factors, the new finding or treatment seems possibly helpful to a loved one, then it’s time to get more details. The following guidelines can help you evaluate the research, separate fact from hype, and identify stories that may be misleading, inaccurate or incomplete.",[]
https://www.caregiver.org/resource/evaluating-medical-research/,Evaluating Medical Research,"First, try to find the original research article by contacting the website, newspaper, radio or television station responsible for the news story. This may be easier to do online or at a library or by calling the institution that sponsored the research; a journalist may or may not get back to you. Once you locate the article, read it thoroughly. Keep in mind that understanding articles written by physicians or scientists for their peers (other members of the scientific community) can be a challenge. The writing style is often technical. Many of the words will be unfamiliar, and you should be prepared to look them up in a medical dictionary or glossary.
Here are some questions to help you assess whether an article might be of interest.
How was the study conducted? In the laboratory, with animals, or with people? Laboratory research, or research with animals, is usually years away from use in a clinic. The results of research with people are more likely to be meaningful to you and your loved one.
Where was the article published? If it appeared in a peer-reviewed medical journal, it has more credibility than if it is posted only on the investigator’s website or in a company’s brochure. If the study is reported at a medical meeting, but has not been published in a journal, then the treatment probably needs to undergo further study.
Who conducted the study? A group of researchers based at a reputable university or research institution, or an individual without clear affiliations? Be particularly cautious about accepting claims about treatment effectiveness in articles by people who intend to sell the treatment.
Who funded the study? If a researcher received funding from an independent granting agency that uses a peer-review process for evaluating and awarding funds, the findings may be more credible and less subject to bias than if the funding agency has a vested interest in the results. If a study is sponsored by a commercial entity, this should be disclosed. But although sponsorship may influence the authors’ conclusions in some instances, this is not always the case. There are many research partnerships among industry, university-based researchers, and institutes, so this can be a difficult issue to assess.
How many people were tested? How many completed the study? A small number of participants does not mean the study is invalid, but the small number could lead to questionable results. In most cases, particularly when investigating causes and treatments of chronic illnesses, researchers need to study a large population over a long period of time to ensure that any observed differences are not simply the result of chance.
What were the characteristics of the people who participated in the study? Sometimes, treatments are effective only for certain groups of people—for example, a particular age group, or those whose disease is at a particular stage. Did the researchers study people like your family member? Studies of groups of people who differ from your age, gender, health status, and ethno-cultural background may or may not apply to you.
Have the results of the study been repeated by other investigators? If this is the only study of its kind, then further research is needed to validate and/or repeat the results.
If a drug was tested, were there any side effects? If so, do they outweigh the potential benefits of using the drug? Has the drug been approved by the Food and Drug Administration? If not, are clinical trials of the drug underway? When does the manufacturer estimate that the drug will be available? It often takes many years of testing before drugs are deemed safe enough for use by the public.",[]
https://www.caregiver.org/resource/evaluating-medical-research/,Evaluating Medical Research,"Consumer’s Guide to Taking Charge of Health Information
https://cdn1.sph.harvard.edu/wp-content/uploads/sites/1273/2013/06/RISK_IN_PERSP_OCTOBER1999.pdf
How to Evaluate Health Information on the Internet
https://ods.od.nih.gov/HealthInformation/How_To_Evaluate_Health_Information_on_the_Internet_Questions_and_Answers.aspx
Medline Plus
www.medlineplus.gov
Quackwatch
www.quackwatch.com
Excerpted from FCA Fact Sheet, Evaluating Medical Research Findings and Clinical Trials. To read full text of this Fact Sheet, visit caregiver.org/caregiver/jsp/content_node.jsp?nodeid=402.",[]
https://www.caregiver.org/resource/feeding-and-nutrition-dementia/,Feeding and Nutrition (for dementia),"Avoid food fights. Make mealtime as pleasant as possible. Encourage someone to eat, but don’t demand, cajole, or threaten.
 Someone with dementia may not know what he/she wants to eat. If giving choices, give only two things to choose between. Even if a choice is made, the person may not want it when it is presented. Don’t take it personally. If you know his/her favorite foods, have them available for back up. Favorite foods might change.
 People often crave sweet things, so make them available, in limited quantities, unless medically not recommended, e.g. diabetes. Fruit can often fulfill this need. We all lose taste buds as we age, so food doesn’t taste the same. For some people, bland food is fine, and for others, we need to spice it up.
 People will often not eat a large meal or the traditional three meals a day. Try offering smaller, more frequent meals. Or offer nutritional supplements between meals. Always have water or other liquids available and offer them often, so the person doesn’t get dehydrated.
 Use small plates, as large ones can be overwhelming. Use color contrast of plate and food for the person to more easily distinguish the food. Turn the plate if the person has eaten all the food on one side. Chop food into small pieces to make it easier to chew. For some people, serving one food at a time might be less overwhelming.
 If coordination and independence are an issue, offer finger foods—sandwiches, cut up fruits and vegetables, cheese cubes, fish sticks, chicken nuggets, etc.
 If a person is having trouble swallowing, use a straw when offering liquids. Or use a thickening agent and pureed foods rather than thin liquids. Get a referral to a speech therapist to assess the problem, and learn ways to cue someone to swallow. Learn the Heimlich maneuver.
 If someone is reluctant to eat, he/she may be having a chewing problem ranging from dentures that don’t fit correctly to oral pain or other dental problems. Try softer foods, such as applesauce, cottage cheese, yogurt, eggs, and puddings.
 Sit with the person, if possible, while eating, to create an atmosphere of friendliness. People often eat very slowly, and so sitting with the care receiver during the entire meal time might be burdensome. However if you sit at the beginning of the meal, it will be a way to model eating for the person. Decrease distractions such as TV and radio. Limit utensils to the one that is needed at a given time in the meal. Serve soup in a cup so it can be drunk rather than spooned out.
 If your loved one needs to be fed, offer one food item at a time. Make sure he/she has swallowed before offering the next bite. Demonstrate and cue eating behavior.
 Serve food at the right temperature to eat right now. Waiting for food to cool might be a deterrent to eating or a burn hazard.
 People with memory problems may not remember to eat or may ask again for a meal, having forgotten they already ate. Keep healthy snacks available, rather than telling them that they just ate.",dementia
https://www.caregiver.org/resource/feeding-and-nutrition-dementia/,Feeding and Nutrition (for dementia),This tip sheet was prepared by Family Caregiver Alliance. ©2017 Family Caregiver Alliance. All rights reserved.,dementia
https://www.caregiver.org/resource/finding-attorney-help-estate-planning/,Finding an Attorney to Help with Estate Planning,"Before you or a loved one is faced with a life-limiting illness or cognitive impairment, it is important to have completed the legal paperwork necessary for estate planning. Unfortunately, this often not the case, and family is trying to get the necessary legal documents completed under difficult circumstances, such as cognitive impairment, where someone is no longer able to manage his/her affairs or a medical crisis (see FCA tip sheet Making End-of-Life Decisions: What Are Your Important Papers?).
When seeking legal advice, finding a knowledgeable, competent attorney is extremely important. You want someone with whom you feel comfortable and who has the expertise to advise you on these matters. Consult an attorney as early as possible—the maximum number of planning options will be available while you or your loved one still has the legal capacity to make their own decisions. The question of capacity is a gray area and is determined on a case-by-case basis by the attorney.",[]
https://www.caregiver.org/resource/finding-attorney-help-estate-planning/,Finding an Attorney to Help with Estate Planning,"Several legal issues must be considered when a person is or may become incapacitated:
Options for paying for long-term care
Arranging for payment of long-term health care: private insurance, Medicare, Medicaid (Medi-Cal in California), Supplemental Security Income (SSI)
Management of financial affairs during lifetime, ability to pay bills for another
Preserving family assets—ensuring spouse or disabled family members are protected (see Spousal Impoverishment Law in glossary)
Wills, revocable living trusts, joint tenancy accounts, payable on death accounts, transfers with a retained life estate
Management of personal care and medical decisions
Housing options—staying at home, can it be done physically and financially. Out-of-home placement choices, e.g. assisted living or nursing home
Distribution of assets upon death",[]
https://www.caregiver.org/resource/finding-attorney-help-estate-planning/,Finding an Attorney to Help with Estate Planning,"Personal recommendation from friend, relative, co-worker, others in a support group or disease-specific organization, another attorney whom you trust
Senior legal services, provided by your local Area Agency on Aging
Legal aid in your county
Attorney Referral Service in your area or your local Bar Association
CANHR Legal Referral Service
Check qualifications and experience; compare fees; ask about familiarity with laws in your state for issues you are dealing with.",[]
https://www.caregiver.org/resource/finding-attorney-help-estate-planning/,Finding an Attorney to Help with Estate Planning,"Most attorneys concentrate on one or two areas of law. In planning for incapacity, you would ask for an “elder law” attorney or an “estate planning” attorney. It is important for the family caregiver to find an attorney who has the appropriate expertise. Attorneys advising caregivers on planning for long-term care should have knowledge of the following areas of law:
Medicaid (Medi-Cal in California), SSI (Supplemental Security Income), IHSS (In Home Supportive Services): Attorneys who specialize in Medicaid eligibility for nursing home care can help with converting non-exempt assets into exempt assets, transfer of the family residence to a spouse, transfer of the principal residence with the retention of a life estate, use of court orders to increase the amount of resources, and/or income the spouse of a nursing home resident can retain.
Social Security, designation of a representative payee
Trusts (including revocable and irrevocable living trusts and special needs trusts)
Conservatorship of estate or person
Durable powers of attorney for health care and asset management (finances)
Tax planning: income tax, estate tax, gifting, probate
Housing and health care contracts/long-term care insurance
Wills
Elder law
Veteran’s benefits",[]
https://www.caregiver.org/resource/finding-attorney-help-estate-planning/,Finding an Attorney to Help with Estate Planning,"List of major assets: real estate, stocks, cash, jewelry, insurance, investments
Any documents of title: copies of deeds, stock certificates, loan papers
Contracts or other legally binding documents
Lists of all major debts
Existing wills or durable powers of attorney for health care or finance
Bank statements, passbooks, CDs
Income: Social Security, pensions, IRAs, etc.",[]
